eHj	eHj	0	0		verb:inf:imperf+verb:inf:?perf
eHJj	eHJj	0	0		subst:sg:nom:f+verb:inf:?perf+verb:inf:perf
eHjJ	eHjJ	0	0		verb:inf:imperf+verb:inf:?perf+subst:pl:ger:gen:n+verb:inf:?perf+verb:inf:?perf
eHjJk	eHjJk	0	0		verb:inf:?perf
eHJjk	eHJjk	0	0		verb:inf:?perf
EHk	EHk	0	0		verb:inf:?perf
ej	ej	0	0		verb:inf:perf
ejJ	ejJ	0	0		verb:inf:imperf+verb:inf:?perf
ejk	ejk	0	0		verb:inf:imperf+verb:inf:?perf
F	F	0	0		verb:inf:perf
FGJ	FGJ	0	0		verb:inf:perf
Fh	Fh	0	0		verb:inf:perf
FJ	FJ	0	0		verb:inf:perf
fLN	fLN	0	0		subst:pltant:nom.acc:n+subst:sg:nom:f
flUV	flUV	0	0		subst:sg:nom.acc:n+subst:sg:nom:n
flW	flW	0	0		subst:pltant:nom.acc:n
fUV	fUV	0	0		subst:pltant:nom.acc:n+subst:sg:nom.acc:n
fvW	fvW	0	0		subst:pltant:nom.acc:n
fW	fW	0	0		subst:pltant:nom.acc:n
H	H	0	0		verb:inf:imperf+verb:inf:?perf
Hhj	Hhj	0	0		verb:inf:imperf+verb:inf:?perf+verb:inf:?perf
HiIk	HiIk	0	0		verb:inf:perf
HIjk	HIjk	0	0		verb:inf:?perf
HIk	HIk	0	0		verb:inf:?perf
HJk	HJk	0	0		verb:inf:?perf
Hk	Hk	0	0		verb:inf:?perf
i	i	0	0		verb:inf:?perf
Ik	Ik	0	0		verb:inf:perf
j	j	0	0		verb:inf:?perf
J	J	0	0		verb:inf:perf
L	L	0	0		subst:sg:nom:f
LmN	LmN	0	0		subst:sg:nom:f
LnN	LnN	0	0		subst:sg:nom:f
LNn	LNn	0	0		subst:sg:nom:f
LNoT	LNoT	0	0		subst:sg:nom:m1
lnW	lnW	0	0		subst:pltant:nom.acc:n
lUV	lUV	0	0		subst:sg:nom.acc:n
lV	lV	0	0		subst:sg:nom.acc:n
lvW	lvW	0	0		subst:pltant:nom.acc:n
lW	lW	0	0		adj:sg:nom:m
m	m	0	0		subst:sg:nom:f
M	M	0	0		subst:sg:nom:f
mMN	mMN	0	0		subst:sg:nom:f
MmN	MmN	0	0		subst:sg:nom:f
mMnN	mMnN	0	0		subst:sg:nom:f
mMNn	mMNn	0	0		subst:sg:nom:f
MmnN	MmnN	0	0		subst:sg:nom:f
MmNn	MmNn	0	0		subst:sg:nom:f
MN	MN	0	0		subst:sg:nom:f
MnN	MnN	0	0		subst:sg:nom:f
MNn	MNn	0	0		subst:sg:nom:f
MnNq	MnNq	0	0		subst:sg:nom:m1+subst:sg:nom:f
MnNT	MnNT	0	0		subst:sg:nom:f
MNnT	MNnT	0	0		subst:sg:nom:f
MNoqT	MNoqT	0	0		subst:sg:nom:f
MNosT	MNosT	0	0		subst:sg:nom:m1+subst:sg:nom:f
MNoT	MNoT	0	0		subst:sg:nom:f
MNqT	MNqT	0	0		subst:sg:nom:f
MnST	MnST	0	0		subst:sg:nom:f+subst:sg:nom:m
MNT	MNT	0	0		subst:sg:nom:f
MoOSsT	MoOSsT	0	0		subst:sg:nom:m1
MOsS	MOsS	0	0		subst:sg:nom:m
MOSsT	MOSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
MOsST	MOsST	0	0		subst:sg:nom:m
MoST	MoST	0	0		subst:sg:nom:f+subst:sg:nom:m
MQsST	MQsST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
MQSsT	MQSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
MqST	MqST	0	0		subst:sg:nom:f
MSs	MSs	0	0		subst:sg:nom:f+subst:sg:nom:m
MST	MST	0	0		subst:sg:nom:f+subst:sg:nom:m
mW	mW	0	0		subst:pltant:nom.acc:n+subst:sg:nom:f
MZz	MZz	0	0		subst:sg:nom:m
N	N	0	0		subst:sg:nom:f
nN	nN	0	0		subst:sg:nom:f
NnT	NnT	0	0		subst:sg:nom:f+subst:sg:nom:m
NT	NT	0	0		subst:sg:nom:f+subst:sg:nom:m
nW	nW	0	0		subst:pltant:nom.acc:n+subst:sg:nom:f
O	O	0	0		subst:sg:nom:m
o	o	0	0		subst:sg:nom:m1
oOPqsStTwZz	oOPqsStTwZz	0	0		subst:sg:nom:m1
OoPqsStTwZz	OoPqsStTwZz	0	0		subst:sg:nom:m1
OoPqsSTwzZ	OoPqsSTwzZ	0	0		subst:sg:nom:m1
OoqsST	OoqsST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
oOqsST	oOqsST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m1
OoqSsT	OoqSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m1
oOqSsT	oOqSsT	0	0		subst:sg:nom:m1
oOqST	oOqST	0	0		subst:sg:nom:m1
OoqST	OoqST	0	0		subst:sg:nom:m1
OosST	OosST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
oOsST	oOsST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m1
oOSsT	oOSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m1
OoSsT	OoSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m1
oOST	oOST	0	0		subst:sg:nom:m1
OPqsStTzZ	OPqsStTzZ	0	0		subst:sg:nom:m1
OPqSstTZz	OPqSstTZz	0	0		subst:sg:nom:m1
OPqsSTZz	OPqsSTZz	0	0		subst:sg:nom:m1
OPqsSTzZ	OPqsSTzZ	0	0		subst:sg:nom:m4
OpSsTu	OpSsTu	0	0		subst:sg:nom:m
OPsSTzZ	OPsSTzZ	0	0		subst:sg:nom:m
OPsSTZz	OPsSTZz	0	0		subst:sg:nom:m
OPSsTZz	OPSsTZz	0	0		subst:sg:nom:m
OqsS	OqsS	0	0		subst:sg:nom:m
OqSs	OqSs	0	0		subst:sg:nom:m
OqsST	OqsST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
OqSsT	OqSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
OqsSTz	OqsSTz	0	0		subst:sg:nom:m1
OqST	OqST	0	0		subst:sg:nom:m
Os	Os	0	0		subst:sg:nom:m1
OSs	OSs	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
OsST	OsST	0	0		adj:sg:nom:m+subst:sg:nom:m+subst:sg:nom.acc:m3
OSsT	OSsT	0	0		subst:sg:nom.acc:m3
oSsT	oSsT	0	0		subst:sg:nom:m
osST	osST	0	0		subst:sg:nom:m1
oSsTU	oSsTU	0	0		subst:sg:nom:m1
OsSTz	OsSTz	0	0		subst:sg:nom:m
OSsTz	OSsTz	0	0		subst:sg:nom:m
OST	OST	0	0		subst:sg:nom:m
oST	oST	0	0		subst:sg:nom:m1
oSTU	oSTU	0	0		subst:sg:nom.acc:n+subst:sg:nom:m1
osTUV	osTUV	0	0		subst:sg:nom.acc:n
OSTz	OSTz	0	0		subst:sg:nom:m
Ot	Ot	0	0		subst:sg:nom:m1
oTUV	oTUV	0	0		subst:sg:nom.acc:n+subst:sg:nom:m1
OtZ	OtZ	0	0		subst:sg:nom:m1
OV	OV	0	0		subst:sg:nom.acc:n+subst:sg:nom:m
oV	oV	0	0		subst:sg:nom.acc:n+subst:sg:nom:m1
oX	oX	0	0		adj:sg:nom:m
P	P	0	0		subst:sg:nom:m
p	p	0	0		subst:sg:nom:m1
pQsSTu	pQsSTu	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
pQSsTu	pQSsTu	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
PQsSTZz	PQsSTZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
pRuZz	pRuZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
PtwZz	PtwZz	0	0		subst:sg:nom:m
PtzZ	PtzZ	0	0		subst:sg:nom:m
PtZz	PtZz	0	0		subst:sg:nom:m
pu	pu	0	0		subst:sg:nom:m
PwZ	PwZ	0	0		subst:sg:nom:m1
PwZz	PwZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m1
PwzZ	PwzZ	0	0		subst:sg:nom:m
Pz	Pz	0	0		subst:sg:nom:m
PzZ	PzZ	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
PZz	PZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
Q	Q	0	0		subst:sg:nom.acc:m3
QqsST	QqsST	0	0		subst:sg:nom:m+subst:sg:nom.acc:m3
qQsST	qQsST	0	0		subst:sg:nom:m1+subst:sg:nom.acc:m3
qQST	qQST	0	0		subst:sg:nom:m1+subst:sg:nom.acc:m3
QqST	QqST	0	0		subst:sg:nom:m1+subst:sg:nom.acc:m3
QRsSTzZ	QRsSTzZ	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QRsSTZz	QRsSTZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
